node_id,OR0,SE_OR0,CONF_INT_OR0_START,CONF_INT_OR0_END,OR1,SE_OR1,CONF_INT_OR1_START,CONF_INT_OR1_END,OR2,SE_OR2,CONF_INT_OR2_START,CONF_INT_OR2_END,OR_allele_counting,SE_OR_allele_counting,CONF_INT_OR_allele_counting_START,CONF_INT_OR_allele_counting_END,logistic_beta,logistic_SE
node_0,1.3162873717090586,0.21860590467719426,0.8878197985417579,1.7447549448763593,1.3375822129096095,0.17812532706367365,0.9884565718648092,1.68670785395441,1.0161779575328613,0.273671633409872,0.4797815560495122,1.5525743590162104,1.3233891869407084,0.00225225852339085,1.3189747602348623,1.3278036136465545,-0.018989385626902666,0.07956857437474596
node_1,0.7737539432176657,0.13615105841956007,0.5068978687153279,1.0406100177200033,0.8231111111111111,0.12067914207408306,0.5865799926459083,1.059642229576314,1.0637892295426543,0.10708834193916113,0.8538960793418985,1.27368237974341,0.9047066073934068,0.006335812959662486,0.8922884139924683,0.9171248007943453,-0.1777364416612461,0.028962600499933426
node_2,1.1902736981823097,0.0990065160719737,0.9962209266812412,1.3843264696833781,1.0872285609127714,0.14619743684463649,0.8006815846972839,1.373775537128259,0.9134273592477927,0.13944044348306367,0.6401240900209879,1.1867306284745975,1.0722349435539513,0.0033552923765258584,1.0656585704959607,1.078811316611942,-0.18362721976395066,0.04427465828440633
