node_id,OR0,SE_OR0,CONF_INT_OR0_START,CONF_INT_OR0_END,OR1,SE_OR1,CONF_INT_OR1_START,CONF_INT_OR1_END,OR2,SE_OR2,CONF_INT_OR2_START,CONF_INT_OR2_END,OR_allele_counting,SE_OR_allele_counting,CONF_INT_OR_allele_counting_START,CONF_INT_OR_allele_counting_END,logistic_beta,logistic_SE
node_0,1.6213818860877685,0.25633946171720084,1.1189565411220548,2.1238072310534823,1.6428571428571428,0.2769190953687332,1.1000957159344256,2.18561856977986,1.0132450331125826,0.28817152578060307,0.44842884258260063,1.5780612236425646,1.3996768422874948,0.020835795029343414,1.3588386840299818,1.4405150005450078,0.9779392788196001,0.1005859996974717
node_1,0.547929665343165,0.27049003663109483,0.017769193546219197,1.0780901371401108,0.36957888120678817,0.2836547692785135,-0.18638446657909835,0.9255422289926747,0.6745005875440658,0.2656471525272239,0.15383216859070703,1.1951690064974247,0.535486198809309,0.024767934294391922,0.48694104759230084,0.5840313500263172,0.6355014736269151,0.09004787665328037
node_2,1.218864468864469,0.2447931007940981,0.7390699913080367,1.6986589464209012,1.523076923076923,0.40093858413945177,0.7372372981635975,2.3089165479902487,1.2495867768595041,0.3752846661020243,0.5140288312995365,1.9851447224194718,1.1673895582329317,0.019948320413436693,1.1282908502225957,1.2064882662432677,1.1623327177085097,0.11610492398538264
